"","Age","Market.Value","New.International.Reputation","New.Weak.Foot","New.Skill.Moves","Position","New.Height..CM.","New.Weight.lbs.","New.LS","New.LW","New.LF","NEW.LAM","New.LM","New.LCM","New.LWB","New.LDM","New.LB","New.LCB","New.Crossing","New.Finishing","New.HeadingAccuracy","New.ShortPassing","New.Volleys","New.Dribbling","New.Curve","New.FKAccuracy","New.LongPassing","New.BallControl","New.Acceleration","New.SpringSpeed","New.Agility","New.Reactions","New.Balance","New.ShotPower","New.Jumping","New.Stamina","New.Strength","New.LongShots","New.Aggression","New.Interceptions","New.Positioning","New.Vision","New.Penalties","New.Composure","New.Markiing","New.StandingTackle","New.SlidingTackle","New.GKDiving","New.GKHandling","New.GKKicking","New.GKPositioning","New.GKReflexes"
"1735",27,4.828313737,3,3,3,"CB",183,161,71,72,74,75,74,78,78,82,79,83,55,55,82,79,43,70,66,45,78,80,75,72,72,82,71,66,89,67,71,62,80,86,61,75,52,76,77,83,80,10,15,13,12,8
"1736",32,3.931825633,2,4,4,"LCM",178,161,76,76,77,77,76,78,75,76,74,73,75,70,66,78,75,77,79,70,74,78,59,65,68,79,68,86,59,77,67,80,78,69,77,77,68,79,78,70,69,13,7,11,6,14
"1737",31,3.295836866,1,3,2,"CDM",183,176,60,60,62,64,63,71,69,74,68,73,54,34,68,79,32,62,35,50,76,66,42,49,52,73,49,70,65,79,77,67,78,69,59,59,40,55,68,75,68,11,14,9,14,9
"1738",26,2.708050201,1,3,3,"LCM",175,165,67,69,70,71,70,72,70,72,69,70,54,59,58,71,54,71,62,50,70,69,70,71,77,75,90,63,77,83,74,61,78,71,66,74,46,75,70,64,62,7,14,8,6,12
"1739",31,2.48490665,1,2,3,"RB",180,154,59,64,62,63,66,66,71,70,70,69,64,37,54,69,41,72,56,51,61,69,66,60,64,71,69,52,68,78,67,34,70,68,62,53,62,64,70,71,71,12,11,6,15,11
"1740",30,3.433987204,1,3,2,"LCB",185,179,58,56,55,56,56,58,65,68,68,74,49,43,73,53,44,44,43,45,71,63,69,77,64,73,43,57,52,41,84,51,71,69,37,47,75,70,78,76,74,11,8,10,10,9
"1741",25,2.772588722,1,3,3,"RM",180,159,65,71,69,69,72,69,74,71,73,70,70,53,43,68,46,74,72,71,68,73,84,84,86,67,73,66,90,80,63,59,71,70,67,56,49,70,71,71,73,10,10,7,10,10
"1742",28,3.80666249,2,2,2,"CB",185,194,60,54,57,56,55,61,65,70,68,76,39,43,79,61,55,50,50,36,60,58,52,59,54,68,50,71,71,63,76,54,82,75,47,51,55,68,75,77,79,14,7,12,14,12
"1743",30,2.397895273,1,3,1,"GK",188,176,60,61,61,61,62,60,60,59,59,58,11,16,14,48,15,15,12,15,33,24,59,60,42,70,44,32,75,31,67,12,29,16,12,57,43,57,23,11,20,67,69,69,69,69
"1744",27,2.197224577,1,3,1,"GK",191,187,60,61,61,61,62,60,60,59,59,58,15,12,14,36,14,20,15,13,36,23,54,46,50,69,34,12,46,31,64,19,24,22,13,65,43,39,15,13,14,74,65,64,65,73
"1745",25,2.564949357,1,2,3,"LB",188,179,62,63,63,65,66,68,71,72,71,72,66,36,71,67,51,63,65,75,73,67,67,73,61,68,54,68,64,70,76,58,71,70,55,67,58,66,70,72,73,14,11,9,10,13
"1746",30,2.564949357,1,2,1,"GK",183,161,60,61,61,61,62,60,60,59,59,58,14,8,13,23,5,18,10,13,22,11,25,31,28,64,64,21,61,36,79,5,20,8,4,39,11,62,14,13,14,71,67,58,76,72
"1747",27,3.465735903,1,4,2,"RCB",180,174,57,59,58,60,62,65,71,72,71,74,64,32,71,65,41,60,44,35,65,60,60,54,47,74,54,47,83,80,78,39,73,72,57,60,41,75,73,74,77,8,14,6,8,12
"1748",29,2.890371758,1,3,3,"RCB",183,176,64,67,64,63,67,64,72,68,72,70,76,60,62,54,54,68,38,47,59,69,71,72,75,74,70,62,70,71,64,53,73,75,54,51,53,71,62,74,74,11,12,10,12,10
"1749",24,3.135494216,1,3,1,"GK",188,181,60,61,61,61,62,60,60,59,59,58,10,10,17,35,10,10,12,10,25,25,54,43,35,69,52,20,61,20,54,10,24,20,10,55,16,35,15,14,10,78,67,68,67,77
"1750",30,3.891820298,2,2,2,"LCB",188,196,57,56,55,57,58,63,70,74,71,78,61,41,68,68,45,57,36,41,68,60,49,63,54,69,34,75,76,67,90,57,86,77,22,52,45,73,77,79,75,15,16,10,15,6
"1751",31,2.397895273,1,2,2,"CDM",185,174,63,62,64,66,63,70,65,71,65,71,62,54,70,72,60,59,63,67,73,69,38,42,58,77,54,66,73,56,80,65,77,66,54,73,49,79,64,66,67,6,12,10,11,15
"1752",25,4.17438727,2,3,4,"LB",178,150,70,77,74,76,78,75,77,73,74,66,78,60,43,78,49,77,61,60,74,78,86,90,85,72,77,74,65,93,60,66,72,64,68,68,49,76,64,64,68,10,12,10,9,8
"1753",30,2.63905733,1,3,3,"RAM",173,143,66,71,70,72,71,66,56,53,52,43,62,61,39,70,60,74,73,71,63,70,80,76,82,69,84,68,49,60,50,66,37,36,66,71,69,63,27,33,29,11,9,8,8,10
"1754",31,2.890371758,2,3,3,"ST",180,185,73,70,72,71,69,67,59,58,57,57,56,73,73,70,68,67,60,70,55,70,68,70,69,71,74,72,85,73,75,64,66,42,73,69,75,72,41,40,38,12,14,14,6,7
"1755",32,2.63905733,1,4,3,"CDM",183,170,68,69,69,70,70,71,70,71,70,69,64,63,69,72,51,70,58,63,69,68,68,60,73,71,63,66,65,82,73,61,71,70,68,70,62,71,57,67,69,11,12,14,11,14
"1756",21,4.442651256,2,4,3,"CM",183,168,76,76,77,77,77,79,79,81,79,80,66,64,68,79,60,78,58,48,75,79,71,77,68,76,79,84,79,96,87,76,86,80,76,71,82,76,80,78,74,9,11,12,12,10
"1757",31,2.833213344,1,4,3,"LB",173,146,65,68,68,69,70,71,73,73,73,72,68,48,63,71,58,69,67,63,69,71,70,69,74,70,83,61,74,77,64,58,70,80,66,71,66,80,73,69,69,10,7,7,11,15
"1758",26,5.720311777,3,4,4,"LM",175,152,84,87,87,86,86,80,69,66,65,58,73,84,62,79,71,87,74,64,71,86,95,93,91,86,86,82,75,84,67,74,73,35,87,82,71,80,42,42,38,10,10,15,7,14
"1759",27,1.098612289,1,3,3,"LM",180,165,65,69,68,68,70,64,61,57,59,52,65,62,49,63,55,69,62,56,64,70,84,85,83,59,66,65,60,74,63,44,53,44,65,65,68,68,40,40,47,9,8,9,10,14
"1760",26,4.17438727,2,3,3,"ST",180,159,77,76,77,76,75,69,53,52,50,45,70,79,66,72,72,77,78,77,64,79,67,70,70,74,56,82,74,63,71,77,57,18,79,72,72,71,21,24,20,12,11,11,5,5
"1761",23,2.48490665,1,3,3,"LM",175,154,65,70,69,69,70,64,53,51,50,43,62,65,38,67,41,73,58,49,63,70,79,80,73,65,70,60,62,61,65,53,61,28,68,65,64,69,27,27,23,9,9,14,7,13
"1762",34,3.63758616,2,3,3,"LWB",178,154,69,72,71,73,73,75,76,76,75,75,75,50,70,76,70,69,73,66,74,76,69,72,74,72,74,70,72,76,68,66,75,72,70,74,65,78,75,75,75,8,8,9,6,11
"1763",27,2.48490665,1,2,1,"GK",188,183,60,61,61,61,62,60,60,59,59,58,14,15,18,36,12,10,16,14,35,23,45,35,57,64,36,23,77,43,49,12,26,20,14,34,23,55,12,11,14,72,69,53,69,76
"1764",20,3.091042453,1,3,4,"CM",180,150,66,71,71,73,72,74,70,73,69,68,53,58,41,76,34,76,52,42,76,74,76,75,75,67,64,72,72,74,70,60,75,69,64,74,53,72,63,69,66,12,11,10,10,13
"1765",21,2.63905733,1,3,3,"RW",185,190,72,68,70,66,65,55,46,43,44,43,33,69,63,59,40,72,38,32,19,70,85,89,69,62,69,75,64,68,88,63,79,17,69,57,66,62,14,18,12,15,11,14,10,14
"1766",30,2.48490665,1,3,2,"LDM",183,181,63,63,64,66,66,69,69,71,69,71,55,51,69,71,46,64,44,42,72,61,64,63,51,73,61,55,62,72,80,53,55,72,58,71,75,67,72,66,71,11,9,7,7,12
"1767",27,2.079441542,1,3,3,"LS",185,198,70,67,67,66,67,62,54,53,52,50,64,70,64,63,61,65,63,67,58,67,68,69,60,63,64,72,65,82,82,62,77,26,70,56,60,68,40,27,26,14,6,13,11,16
"1768",30,3.761200116,2,4,3,"LS",193,183,76,68,72,68,66,62,52,53,51,53,50,79,80,64,77,63,38,44,40,72,63,63,54,75,56,79,65,68,84,71,74,23,78,58,71,77,37,42,19,8,9,15,16,8
"1769",28,3.555348061,1,2,2,"LCB",183,170,62,63,62,62,65,67,73,74,74,76,60,42,72,68,41,63,45,39,69,67,67,73,65,71,67,64,76,85,74,48,81,75,55,50,48,68,76,74,76,8,9,11,7,11
"1770",27,2.772588722,1,2,2,"CB",188,181,48,42,42,41,44,47,61,63,64,73,44,30,74,54,30,26,41,20,40,48,51,54,46,70,48,59,72,62,83,19,84,70,23,27,35,53,70,71,73,11,6,14,9,11
"1771",38,2.397895273,2,4,3,"ST",170,150,70,71,72,71,68,66,58,58,56,54,59,76,52,68,59,66,65,68,49,69,62,54,72,83,80,61,71,55,59,69,60,49,84,65,75,83,48,42,37,10,6,15,12,6
"1772",22,2.564949357,1,4,3,"LM",168,154,68,75,73,72,71,61,49,44,45,34,65,69,28,69,68,78,79,67,53,75,91,84,88,67,92,79,64,34,32,74,50,16,69,55,57,55,18,17,20,11,6,16,12,16
"1773",26,3.784189634,1,4,4,"CAM",170,148,70,75,75,76,75,74,65,64,62,54,68,67,41,77,60,74,69,77,75,76,78,76,79,67,88,85,54,74,49,80,52,52,70,77,63,73,50,49,44,9,13,12,12,15
"1774",27,3.526360525,1,3,2,"RCB",188,190,54,53,53,53,56,57,67,69,69,75,46,20,76,66,36,57,34,13,56,61,66,72,62,55,59,56,85,77,90,25,77,73,47,32,13,55,68,75,73,11,8,13,13,8
"1775",30,1.791759469,1,3,2,"ST",183,172,70,70,70,68,69,64,58,57,55,53,66,68,59,67,63,69,65,59,59,62,74,78,67,68,64,72,75,71,76,71,75,40,71,62,52,70,40,40,26,10,7,14,14,6
"1776",24,1.791759469,1,4,2,"CB",188,174,52,50,50,49,52,52,62,62,64,70,38,25,69,56,26,49,26,27,48,57,71,68,67,57,71,61,81,58,74,23,69,63,40,34,31,52,70,71,72,10,9,12,15,15
"1777",31,2.772588722,2,3,3,"ST",178,201,73,70,71,69,69,64,57,59,56,59,68,70,70,66,71,71,77,71,57,70,66,71,60,68,74,77,76,65,90,71,86,27,70,60,75,72,57,50,24,13,13,12,8,11
"1778",30,2.397895273,1,2,2,"CB",191,196,45,41,42,41,43,46,58,61,62,70,25,20,65,49,25,33,25,24,39,49,58,61,40,64,43,36,55,57,87,21,76,66,34,25,36,45,69,73,72,8,11,9,10,16
"1779",31,2.890371758,1,4,3,"LCM",178,172,65,71,70,72,72,72,70,71,68,65,65,62,35,74,45,70,80,76,68,69,74,69,75,69,75,65,63,82,60,66,86,65,69,75,58,64,65,64,61,13,16,8,8,16
"1780",28,2.944438979,1,2,3,"LB",178,154,68,71,70,70,72,71,74,72,73,70,76,55,57,74,80,69,74,50,69,75,73,74,75,78,69,69,68,72,63,64,76,69,67,55,55,74,67,67,69,10,9,11,8,6
"1781",21,3.044522438,1,4,3,"CDM",178,165,64,67,67,69,69,71,72,73,72,72,57,54,60,75,50,65,48,39,66,75,67,70,69,71,68,56,73,77,71,58,65,72,58,68,50,66,70,72,72,11,7,10,8,14
"1782",25,3.36729583,1,3,3,"RS",188,187,75,71,73,70,70,65,59,60,57,59,55,67,71,67,73,72,60,54,54,70,76,84,66,73,72,86,78,71,89,68,90,45,71,62,69,74,42,39,31,12,13,13,7,8
"1783",25,3.218875825,1,2,3,"LS",188,176,73,64,68,64,61,56,44,46,43,47,33,76,79,57,63,66,53,33,35,68,53,65,60,64,58,76,60,55,87,59,63,22,79,50,75,61,35,22,16,7,10,15,11,12
"1784",24,2.708050201,1,4,3,"CDM",173,154,63,70,68,71,72,73,72,73,70,68,65,49,48,73,57,73,63,55,77,75,75,69,87,68,87,61,83,90,67,60,74,68,58,69,49,67,67,65,63,15,12,11,7,15
"1785",29,1.791759469,1,4,3,"LM",180,157,67,70,69,69,70,66,57,57,54,49,70,67,51,71,65,68,72,66,69,69,71,71,69,63,70,71,54,70,56,69,67,35,64,66,66,61,51,31,25,9,7,12,12,7
"1786",30,5.752572639,4,3,3,"RCM",183,172,80,83,84,85,84,87,80,82,78,73,84,83,58,87,80,84,88,84,90,87,66,59,72,77,66,84,39,84,66,90,67,75,79,86,82,81,72,74,70,14,11,12,5,9
"1787",23,0.693147181,1,3,3,"LW",183,172,68,70,69,68,69,61,54,50,51,44,65,73,53,63,68,73,63,64,58,72,79,78,82,57,73,66,60,64,67,55,39,24,64,58,64,59,26,36,30,16,7,9,16,12
"1788",25,3.526360525,2,4,3,"ST",191,181,75,69,72,70,67,65,53,55,51,54,51,75,76,68,76,66,68,46,54,74,51,62,62,73,34,78,53,63,91,72,61,23,78,65,72,70,55,32,24,6,9,10,9,13
"1789",36,4.828313737,3,5,4,"ST",175,152,82,82,83,82,80,75,61,59,58,52,71,86,67,76,79,83,83,80,67,85,72,67,71,83,73,81,67,70,66,79,67,29,86,75,88,83,30,28,38,8,9,9,11,9
"1790",27,3.17805383,1,2,2,"RCB",191,176,48,45,46,46,48,52,63,67,66,73,32,24,68,59,33,35,30,26,42,64,56,56,45,70,47,47,74,65,79,24,78,73,24,31,47,70,70,76,69,13,10,13,10,12
"1791",29,2.48490665,1,3,1,"GK",183,163,60,61,61,61,62,60,60,59,59,58,12,13,12,23,10,14,11,19,14,18,34,34,33,70,40,24,55,22,40,11,25,11,9,14,22,56,13,12,17,71,67,61,69,69
"1792",26,2.397895273,1,3,3,"CM",168,159,67,70,70,71,70,69,67,67,66,64,63,59,59,68,43,69,73,75,64,73,73,69,83,73,91,71,69,65,52,68,78,59,67,70,67,73,58,63,62,10,14,13,11,16
"1793",30,2.63905733,1,3,3,"ST",173,152,71,69,70,67,67,60,52,49,49,46,47,71,68,56,70,72,56,50,45,70,81,80,79,71,79,72,77,67,60,67,67,32,67,57,61,66,30,20,22,16,10,8,10,14
"1794",25,2.833213344,1,3,2,"LCB",183,176,61,61,61,61,61,62,69,68,70,72,51,38,73,68,24,61,25,18,50,64,71,74,67,70,70,66,81,74,76,65,66,69,46,48,53,69,69,71,72,8,8,9,7,7
"1795",28,3.465735903,1,3,3,"ST",193,176,75,71,73,71,69,65,52,51,49,48,58,72,79,70,71,71,73,62,49,75,58,59,64,74,52,77,67,65,77,68,59,25,78,68,70,62,23,27,20,11,11,8,15,7
"1796",23,2.564949357,1,5,4,"LM",185,174,71,72,72,72,71,65,56,52,53,47,59,67,64,67,66,78,73,61,59,74,78,77,81,64,69,74,74,67,64,72,45,37,66,66,71,68,30,24,32,16,15,9,6,11
"1797",29,0.693147181,1,3,2,"LCB",185,181,57,51,52,52,54,56,62,64,64,69,40,42,76,62,41,40,22,26,58,55,61,70,69,60,51,61,79,76,87,41,65,58,40,42,38,62,65,68,65,8,5,7,6,15
"1798",25,4.442651256,1,3,4,"RM",175,163,74,79,78,78,79,72,64,59,61,50,71,72,61,68,60,86,68,73,66,80,91,89,89,75,88,68,60,91,53,70,63,38,70,76,67,75,28,37,38,7,6,7,11,8
"1799",25,4.007333185,2,3,3,"ST",178,179,78,71,74,71,69,66,54,56,52,55,49,80,77,65,69,68,67,66,59,76,70,68,62,74,75,82,82,69,88,72,78,37,78,58,86,74,40,30,19,13,8,9,10,15
"1800",32,3.218875825,1,4,3,"LW",175,134,72,75,74,74,75,73,70,66,68,61,72,64,71,71,61,76,71,69,68,74,83,80,81,72,73,78,76,85,39,74,65,64,71,69,62,73,45,60,52,15,15,13,15,12
"1801",21,2.397895273,1,3,3,"ST",191,174,70,66,69,68,65,62,45,46,42,41,34,68,72,66,68,70,62,50,55,70,64,66,61,65,65,69,66,70,76,63,53,16,70,64,57,68,16,14,14,6,10,13,14,9
"1802",31,3.496507561,1,2,3,"RB",178,152,69,71,70,69,72,69,76,73,76,74,74,56,63,69,50,74,63,38,63,72,76,77,77,73,76,69,77,83,67,66,76,75,69,50,49,71,74,75,73,13,11,14,11,11
"1803",25,3.17805383,1,3,1,"GK",191,194,60,61,61,61,62,60,60,59,59,58,13,11,13,30,13,19,15,14,42,23,46,44,38,70,53,25,64,22,60,16,25,20,7,38,20,56,8,20,18,73,72,64,69,75
"1804",26,2.564949357,1,3,3,"RW",180,165,69,72,71,70,72,65,58,53,54,46,66,65,53,63,51,77,59,49,57,72,85,85,72,67,70,67,62,74,71,65,40,46,65,65,48,61,21,30,24,16,15,10,12,11
"1805",26,3.044522438,1,2,3,"ST",173,176,73,72,72,70,70,63,56,53,53,51,65,72,61,66,69,70,61,63,53,70,75,74,73,71,87,74,74,60,74,69,68,27,76,62,67,70,37,31,36,9,8,12,13,7
"1806",27,2.564949357,1,4,3,"CAM",175,154,70,71,71,71,71,66,55,52,51,44,61,71,52,68,54,69,49,55,61,68,72,77,78,72,74,64,59,71,69,65,37,34,76,69,71,61,31,24,23,7,9,15,8,12
"1807",30,2.708050201,1,3,2,"RCB",193,187,53,47,49,46,50,50,62,63,66,71,36,29,75,48,37,34,30,34,45,49,71,78,32,71,29,58,57,61,77,21,72,72,42,39,48,65,73,74,64,14,16,9,7,10
"1808",26,1.609437912,1,2,3,"LDM",170,150,62,64,64,66,66,68,68,69,67,66,53,48,54,72,53,65,69,59,70,68,71,69,75,66,69,69,74,76,65,59,73,67,55,61,50,63,56,68,65,13,7,13,14,6
"1809",25,3.044522438,1,3,3,"CDM",191,185,64,64,66,68,66,72,68,73,68,69,56,56,55,74,40,64,60,28,75,74,49,52,53,67,41,77,50,75,79,61,67,71,52,74,57,68,58,74,70,12,11,16,6,13
"1810",29,3.761200116,1,4,4,"LM",183,172,78,77,77,76,76,70,59,57,55,52,70,76,77,74,69,78,66,60,62,78,78,79,78,73,63,75,67,75,79,72,70,30,76,69,66,70,29,35,21,7,12,6,15,14
"1811",21,1.609437912,1,5,3,"LW",170,150,66,70,69,69,70,65,58,55,56,49,66,60,52,73,57,73,60,60,66,73,79,78,70,61,72,65,57,55,57,59,39,35,63,60,62,55,44,40,39,14,13,6,8,6
"1812",23,2.48490665,1,2,2,"LDM",170,159,61,63,63,65,65,69,68,71,68,70,55,40,68,71,35,59,38,52,69,67,68,57,69,69,71,61,66,81,70,67,77,69,56,68,50,57,65,71,64,14,14,11,9,10
"1813",28,1.945910149,1,1,3,"LB",175,150,65,67,66,66,69,67,70,67,70,65,70,54,61,67,53,64,61,53,66,66,77,76,76,69,74,66,55,80,62,55,55,66,62,63,58,72,56,68,67,8,16,10,16,6
"1814",25,2.48490665,1,3,2,"LDM",170,148,58,62,62,64,64,68,70,70,69,67,49,37,53,72,41,60,53,46,68,70,73,77,74,54,83,73,93,89,45,60,70,69,49,65,58,64,70,72,66,8,7,14,10,11
"1815",20,1.098612289,1,3,3,"LB",185,170,55,62,58,61,65,63,70,67,70,67,73,29,65,71,30,67,57,29,63,71,77,75,73,66,66,41,64,67,69,26,60,63,41,49,31,59,64,67,66,10,6,6,8,9
"1816",29,2.944438979,1,2,1,"GK",188,192,60,61,61,61,62,60,60,59,59,58,12,13,10,36,12,12,11,14,26,23,51,49,55,66,50,22,79,21,59,17,20,10,10,31,22,50,18,11,10,73,72,64,72,72
"1817",29,0.693147181,1,3,2,"LB",188,154,55,60,57,59,63,63,70,68,70,70,70,20,65,66,45,65,64,32,64,62,69,68,72,70,65,57,74,75,70,43,69,68,44,54,44,67,68,68,69,10,9,10,13,13
"1818",27,2.708050201,1,3,3,"RCM",173,159,63,68,67,70,69,71,70,71,69,67,49,52,52,76,53,69,55,46,72,75,79,76,84,67,82,61,78,77,63,55,72,69,52,68,41,72,58,68,66,11,15,8,7,9
"1819",31,3.496507561,2,3,2,"CB",188,172,53,47,50,51,49,58,62,69,65,75,30,40,81,59,29,38,30,29,58,60,38,33,42,77,51,52,66,56,77,32,72,77,36,48,30,70,77,76,75,6,10,15,7,9
"1820",24,3.610917913,2,2,3,"RM",183,168,70,74,72,72,75,74,78,75,77,73,76,58,64,76,59,74,67,42,69,76,75,82,79,76,68,68,53,87,59,49,73,73,73,63,48,72,76,74,74,9,13,13,9,10
"1821",34,3.663561646,2,3,4,"CAM",183,165,75,76,77,76,74,71,56,56,54,51,69,73,70,74,78,83,80,69,65,83,65,52,63,73,72,76,72,44,62,74,52,39,79,71,68,72,23,40,35,10,14,10,6,15
"1822",22,3.33220451,1,2,3,"RCM",183,172,66,67,68,68,69,71,72,74,72,75,58,42,73,73,50,72,59,46,65,69,71,69,59,70,71,73,75,84,85,54,80,74,63,72,62,75,66,75,68,11,11,9,8,11
"1823",24,3.33220451,1,4,3,"CAM",175,157,73,75,75,75,75,72,65,65,63,61,67,72,61,72,59,77,75,71,69,73,82,74,79,68,79,68,72,69,70,67,80,55,77,73,63,77,46,56,45,10,7,15,16,9
"1824",27,4.553876892,2,4,1,"GK",188,190,60,61,61,61,62,60,60,59,59,58,13,13,11,25,12,10,14,12,12,24,45,52,42,80,37,22,75,45,73,13,30,22,12,46,17,62,15,14,10,79,74,77,82,83
"1825",22,1.609437912,1,2,3,"LCM",170,146,65,68,67,69,69,69,69,69,67,66,67,55,49,74,59,67,53,70,68,70,75,71,75,63,87,65,62,75,79,59,65,67,63,65,64,66,66,65,54,14,6,10,14,13
"1826",26,2.079441542,1,2,2,"LCB",188,187,47,43,44,45,45,50,55,61,58,70,33,23,79,52,31,44,31,28,56,43,37,55,36,64,38,40,57,42,86,28,72,65,33,44,41,49,69,69,65,10,7,12,15,9
"1827",28,1.945910149,1,3,2,"CM",183,181,55,54,54,55,57,61,65,69,66,71,41,34,58,63,34,54,38,40,60,65,54,57,60,72,68,59,56,80,85,36,77,68,39,45,46,60,70,72,66,14,6,8,7,6
"1828",25,2.397895273,1,2,2,"LB",180,165,58,61,59,59,63,62,70,68,70,71,68,40,67,65,35,66,39,32,57,62,68,74,61,66,61,44,83,73,75,48,71,72,49,46,47,60,66,69,69,7,9,6,10,10
"1829",23,3.610917913,1,3,3,"LB",185,168,61,64,63,63,65,65,74,72,75,75,61,28,64,70,53,63,47,32,53,70,74,77,69,69,66,72,78,76,69,68,74,71,58,49,43,64,75,79,84,15,12,13,14,12
"1830",26,3.555348061,1,3,4,"LW",188,165,76,76,76,75,75,70,64,63,63,62,72,77,80,71,71,80,67,66,62,76,69,78,61,71,44,64,62,53,66,71,60,46,79,73,69,76,61,55,43,13,8,9,9,13
"1831",26,3.135494216,1,4,4,"RM",178,165,69,74,72,73,74,66,58,55,55,48,70,59,58,68,65,76,63,51,65,71,92,87,88,68,70,68,67,74,56,70,73,34,70,69,69,73,56,17,18,10,12,10,14,8
"1832",27,3.737669618,1,3,1,"GK",185,161,60,61,61,61,62,60,60,59,59,58,30,11,16,32,18,13,25,13,32,32,58,58,60,69,59,42,72,45,68,12,21,25,16,43,25,56,20,12,22,74,73,73,74,82
"1833",27,1.945910149,1,2,3,"LS",183,161,69,62,66,64,62,58,46,48,44,46,29,73,77,66,62,64,60,32,54,65,68,59,60,64,35,67,67,70,75,53,70,17,66,50,68,61,33,16,21,8,7,13,12,11
"1834",22,3.526360525,1,4,2,"LCB",185,181,58,56,56,56,57,59,68,69,70,75,46,37,68,56,48,57,39,37,55,59,67,72,64,69,58,65,68,67,78,42,81,71,42,49,52,59,69,84,80,6,7,7,7,7
"1835",21,4.976733742,1,3,4,"LCM",170,161,75,79,80,81,80,82,77,78,75,73,70,72,58,85,63,82,68,60,80,83,68,70,79,81,86,76,83,78,62,74,73,75,77,82,69,84,65,76,70,6,13,13,11,12
"1836",32,3.80666249,3,4,4,"LDM",183,176,76,75,76,76,75,77,72,74,70,71,70,70,63,74,67,75,68,84,76,78,68,63,65,70,77,93,70,79,90,84,77,68,70,75,76,76,60,66,60,12,13,13,15,13
"1837",30,4.17438727,2,3,2,"CDM",183,190,65,66,67,68,70,73,77,79,77,79,63,39,69,81,50,65,47,49,71,74,68,71,65,74,64,73,80,88,78,39,84,77,62,64,59,75,79,80,75,9,13,10,9,14
"1838",28,2.48490665,1,3,2,"LCM",183,172,61,61,63,65,64,71,68,73,67,68,55,48,58,71,37,64,42,48,67,69,40,37,62,72,53,65,33,89,67,62,67,74,62,66,57,72,71,71,64,9,11,9,10,12
"1839",22,2.397895273,1,3,2,"CB",183,152,56,58,56,56,61,58,69,66,70,71,63,30,70,60,35,60,40,35,57,60,75,75,60,69,67,40,75,68,75,37,61,70,55,33,48,58,69,72,70,9,10,5,6,8
"1840",30,2.48490665,1,2,3,"CAM",175,161,65,69,69,71,70,71,62,62,59,54,67,63,39,75,57,64,74,77,73,72,73,62,61,66,65,62,54,65,61,66,49,49,68,75,65,65,37,58,45,8,15,9,15,7
"1841",30,4.976733742,1,2,1,"GK",191,187,60,61,61,61,62,60,60,59,59,58,10,8,11,18,8,9,9,18,16,21,41,42,34,82,41,21,67,29,79,7,34,23,27,71,14,67,20,17,13,79,84,77,83,78
"1842",28,1.386294361,1,3,2,"CB",191,183,49,45,46,46,48,52,60,64,63,69,33,27,66,55,36,42,40,45,59,45,63,55,48,58,45,60,73,71,80,44,69,71,31,35,59,56,69,70,70,6,13,12,10,10
"1843",22,2.772588722,1,2,3,"RCM",170,132,57,64,63,66,66,69,73,72,73,69,58,35,55,75,33,63,43,40,64,69,76,66,89,70,90,59,78,86,33,62,75,72,51,61,51,70,73,74,76,9,12,11,13,7
"1844",28,2.772588722,1,3,2,"CDM",180,172,59,62,62,65,64,69,69,72,69,71,54,41,61,76,40,64,53,50,68,69,60,54,68,69,64,62,85,74,72,49,68,75,51,64,50,76,69,70,68,6,13,13,10,9
"1845",33,3.80666249,2,3,3,"RB",175,165,71,75,74,75,76,75,77,76,77,74,77,58,60,74,57,78,65,48,68,75,76,78,78,79,80,70,78,77,65,65,74,75,76,72,67,78,74,78,73,8,13,10,13,10
"1846",24,2.564949357,1,3,3,"ST",188,176,72,66,68,65,64,58,46,44,44,40,45,74,72,64,62,66,65,68,40,72,66,62,69,60,42,72,44,67,80,58,30,18,76,50,67,68,19,18,16,9,15,11,10,9
"1847",32,3.17805383,1,4,3,"CAM",170,148,66,72,71,74,73,70,57,57,53,46,65,66,43,79,59,72,49,57,74,73,76,71,81,63,80,67,74,71,56,68,56,24,62,78,53,66,35,37,32,8,10,9,16,6
"1848",24,3.091042453,1,4,3,"LM",178,165,67,72,71,72,74,68,61,57,57,49,73,65,49,72,65,75,72,65,70,74,79,73,65,62,72,58,65,77,59,54,51,28,67,75,60,62,50,34,41,15,11,10,14,7
"1849",21,3.433987204,1,4,3,"RM",168,141,68,74,71,72,74,68,64,60,62,55,75,59,58,73,56,76,74,40,72,71,89,87,90,66,89,71,69,69,58,57,67,45,64,66,50,62,44,39,47,12,13,7,11,5
"1850",24,2.397895273,1,2,1,"GK",185,170,60,61,61,61,62,60,60,59,59,58,20,17,13,26,19,17,17,19,27,19,48,46,36,70,57,19,56,17,57,15,16,18,12,35,24,55,17,18,17,68,69,62,67,74
"1851",23,3.17805383,1,2,2,"LB",188,176,52,54,53,54,58,59,70,70,71,74,63,24,68,62,28,58,29,30,58,62,66,68,50,66,36,60,60,69,76,26,78,74,30,47,44,65,73,76,74,11,11,14,11,14
"1852",29,2.944438979,1,3,3,"LDM",175,152,68,70,71,72,70,73,69,70,68,67,60,59,52,76,56,72,70,59,65,75,66,62,67,67,68,81,70,77,73,65,70,68,65,73,57,72,46,71,68,16,7,13,6,15
"1853",25,3.63758616,3,3,3,"RM",185,154,73,76,75,74,76,68,65,61,63,57,68,68,65,70,51,77,66,59,62,75,94,95,89,71,66,65,72,77,69,55,68,48,68,60,61,69,42,35,37,8,15,16,11,10
